1315.HK	允升國際
1316.HK	耐世特
1317.HK	楓葉教育
1318.HK	格菱控股
1319.HK	靄華押業信貸
1321.HK	中國新城市
1322.HK	創達科技控股
1323.HK	華盛國際控股
1326.HK	傳遞娛樂
1327.HK	勵時集團
1328.HK	金涌投資
1329.HK	首創鉅大
1330.HK	綠色動力環保
1332.HK	中國透雲
1333.HK	中國忠旺
1335.HK	順泰控股
1336.HK	新華保險
1337.HK	雷蛇
1338.HK	霸王集團
1339.HK	中國人民保險集團
1340.HK	惠生國際
1341.HK	昊天國際建投
1343.HK	偉源控股
1345.HK	中國先鋒醫藥
1346.HK	利華控股集團
1347.HK	華虹半導體
1348.HK	滉達富控股
1349.HK	復旦張江
1353.HK	諾奇
1355.HK	朸濬國際
1357.HK	美圖公司
1358.HK	普華和順
1359.HK	中國信達
1360.HK	諾發集團
1361.HK	３６１度
1362.HK	新龍移動
1363.HK	中滔環保
1365.HK	潤東汽車
1366.HK	江南集團
1367.HK	廣州基金國際控股
1368.HK	特步國際
1369.HK	五洲國際
1370.HK	奧威控股
1371.HK	華彩控股
1372.HK	比速科技
1373.HK	國際家居零售
1375.HK	中州證券
1376.HK	RAFFLESINTERIOR
1378.HK	中國宏橋
1380.HK	中國金石
1381.HK	粵豐環保
1382.HK	互太紡織
1383.HK	太陽城集團
1385.HK	上海復旦
1386.HK	國投集團控股
1387.HK	中國地利
1388.HK	安莉芳控股
1389.HK	美捷滙控股
1393.HK	恒鼎實業
1395.HK	強泰環保
1396.HK	毅德國際
1397.HK	碧瑤綠色集團
1398.HK	工商銀行
1399.HK	飛毛腿
1400.HK	滿地科技股份
1401.HK	SPROCOMM INTEL
1402.HK	超智能控股
1410.HK	安領國際
1412.HK	雋思集團
1415.HK	高偉電子
1416.HK	CTR HOLDINGS
1417.HK	浦江中國
1418.HK	盛諾集團
1419.HK	盈健醫療
1420.HK	川控股
1421.HK	工蓋有限公司
1425.HK	捷隆控股
1427.HK	中國天保集團
1428.HK	耀才證券金融
1430.HK	蘇創燃氣
1431.HK	原生態牧業
1432.HK	中國聖牧
1433.HK	常達控股
1439.HK	移動互聯（中國）
1442.HK	INFINITY L&T
1443.HK	富臨集團控股
1446.HK	鴻福堂
1447.HK	新福港
1448.HK	福壽園
1450.HK	世紀睿科
1451.HK	萬成集團股份
1452.HK	迪諾斯環保
1456.HK	國聯證券
1458.HK	周黑鴨
1459.HK	巨匠建設
1460.HK	揚科集團
1461.HK	魯証期貨
1462.HK	金誠控股
1463.HK	C-LINK SQ
1466.HK	錢唐控股
1468.HK	京基金融國際
1469.HK	結好金融
1470.HK	富一國際控股
1472.HK	生興控股
1475.HK	日清食品
1476.HK	恒投證券
1478.HK	丘鈦科技
1480.HK	恩達集團控股
1483.HK	譽宴集團
1486.HK	思城控股
1488.HK	百福控股
1492.HK	中地乳業
1495.HK	集一家居
1496.HK	亞積邦租賃
1498.HK	培力控股
1499.HK	歐科雲鏈
1500.HK	現恆建築
1501.HK	康德萊醫械
1508.HK	中國再保險
1509.HK	和美醫療
1513.HK	麗珠醫藥
1515.HK	華潤醫療
1518.HK	新世紀醫療
1520.HK	華信金融投資
1521.HK	方達控股
1522.HK	京投交通科技
1523.HK	珩灣科技
1525.HK	建橋教育
1526.HK	瑞慈醫療
1527.HK	天潔環境
1528.HK	紅星美凱龍
1529.HK	健升物流中國
1530.HK	三生製藥
1532.HK	中國派對文化
1533.HK	莊園牧場
1536.HK	煜榮集團
1538.HK	中奧到家
1539.HK	滙能集團
1540.HK	澳獅環球
1542.HK	台州水務
1543.HK	中盈盛達融資擔保
1545.HK	設計都會
1546.HK	德萊建業
1547.HK	IBI GROUP HLDGS
1548.HK	金斯瑞生物科技
1549.HK	永豐集團控股
1551.HK	廣州農商銀行
1552.HK	BHCC HOLDING
1553.HK	邁科管業
1555.HK	ＭＩ能源
1556.HK	建業建榮
1557.HK	劍虹集團控股
1558.HK	東陽光藥
1559.HK	均安控股
1560.HK	星星地產
1561.HK	聯洋智能控股
1563.HK	友聯租賃
1565.HK	成實外教育
1566.HK	華夏文化科技
1568.HK	承達集團
1569.HK	民生教育
1570.HK	偉業控股
1571.HK	信邦控股
1572.HK	中國藝術金融
1573.HK	南方能源
1575.HK	慕容控股
1576.HK	齊魯高速
1577.HK	匯鑫小貸
1578.HK	天津銀行
1579.HK	頤海國際
1580.HK	大森控股
1581.HK	進昇集團控股
1582.HK	華營建築
1583.HK	親親食品
1585.HK	雅迪控股
1586.HK	中國力鴻
1587.HK	欣融國際
1588.HK	暢捷通
1589.HK	中國物流資產
1591.HK	汛和集團
1592.HK	基石控股
1593.HK	辰林教育
1596.HK	翼辰實業
1598.HK	２１世紀教育
1599.HK	城建設計
1600.HK	天倫燃氣
1601.HK	中關村科技租賃
1606.HK	國銀租賃
1608.HK	偉能集團
1609.HK	創建集團控股
1610.HK	中糧肉食
1611.HK	火幣科技
1612.HK	永勝醫療
1613.HK	協同通信
1615.HK	奧邦建築
1616.HK	星宏傳媒
1617.HK	南方通信
1618.HK	中國中冶
1620.HK	加達控股
1621.HK	域高國際控股
1622.HK	力高集團
1623.HK	海隆控股
1626.HK	嘉耀控股
1627.HK	安保工程控股
1628.HK	禹洲地產
1629.HK	冠均國際控股
1630.HK	建成控股
1631.HK	REF HOLDINGS
1632.HK	民商創科
1633.HK	上諭集團
1635.HK	大眾公用
1636.HK	中國金屬利用
1637.HK	順興集團控股
1638.HK	佳兆業集團
1639.HK	安捷利實業
1640.HK	瑞誠中國傳媒
1645.HK	海納智能
1647.HK	雄岸科技
1649.HK	內蒙古能建
1651.HK	津上機床中國
1652.HK	福森藥業
1653.HK	MOS HOUSE
1655.HK	OKURA HOLDINGS
1656.HK	億仕登控股
1657.HK	樺欣控股
1658.HK	郵儲銀行
1659.HK	海天能源
1660.HK	兆邦基地產
1661.HK	智美體育
1662.HK	義合控股
1663.HK	漢港控股
1665.HK	檳傑科達
1666.HK	同仁堂科技
1667.HK	進階發展
1668.HK	華南城
1669.HK	環球信貸集團
1671.HK	天保能源
1672.HK	歌禮製藥－Ｂ
1673.HK	華章科技
1675.HK	亞信科技
1676.HK	中國升海食品
1678.HK	中創環球
1679.HK	瑞斯康集團
1680.HK	澳門勵駿
1681.HK	康臣葯業
1682.HK	杭品生活科技
1683.HK	曠逸國際
1685.HK	博耳電力
1686.HK	新意網集團
1689.HK	華禧控股
1690.HK	立基工程控股
1691.HK	ＪＳ環球生活
1692.HK	登輝控股
1693.HK	璋利國際
1695.HK	椰豐集團
1696.HK	復銳醫療科技
1697.HK	山東國信
1698.HK	博士蛙國際
1699.HK	普甜食品
1701.HK	途屹控股
1702.HK	東光化工
1703.HK	首灃控股
1705.HK	賓仕國際
1706.HK	雙運控股
1707.HK	致浩達控股
1708.HK	三寶科技
1709.HK	德林控股
1710.HK	致豐工業電子
1711.HK	歐化
1712.HK	龍資源
1713.HK	四川能投發展
1715.HK	米技國際控股
1716.HK	毛記葵涌
1717.HK	澳優
1718.HK	宏基集團控股
1719.HK	中國通商集團
1720.HK	普天通信集團
1721.HK	FSM HOLDINGS
1722.HK	建鵬控股
1723.HK	港亞控股
1725.HK	恒達科技控股
1726.HK	HKE HOLDINGS
1727.HK	河北建設
1728.HK	正通汽車
1729.HK	匯聚科技
1730.HK	LHN
1731.HK	其利工業集團
1732.HK	象興國際
1733.HK	易大宗
1735.HK	中環控股
1736.HK	中國育兒網絡
1737.HK	亞洲實業集團
1738.HK	飛尚無煙煤
1739.HK	齊屹科技
1740.HK	新石文化
1741.HK	日贏控股
1742.HK	HPC HOLDINGS
1743.HK	蒼南儀錶
1745.HK	LVJI TECH
1746.HK	萬順集團控股
1747.HK	HOME CONTROL
1748.HK	信源企業集團
1749.HK	杉杉品牌
1750.HK	全達電器集團控股
1751.HK	景聯集團
1752.HK	澳洲成峰高教
1753.HK	兌吧
1755.HK	新城悅服務
1756.HK	華立大學集團
1757.HK	俊裕地基
1758.HK	博駿教育
1759.HK	中油潔能控股
1760.HK	英恒科技
1761.HK	寶寶樹集團
1762.HK	萬咖壹聯
1763.HK	中國同輻
1765.HK	希望教育
1766.HK	中國中車
1767.HK	TS WONDERS
1769.HK	思考樂教育
1771.HK	新豐泰集團
1772.HK	贛鋒鋰業
1773.HK	天立教育
1775.HK	精英匯集團
1776.HK	廣發証券
1777.HK	花樣年控股
1778.HK	彩生活
1780.HK	B & D STRATEGIC
1781.HK	新昌創展控股
1782.HK	飛思達科技
1783.HK	金侖控股有限公司
1785.HK	成都高速
1786.HK	鐵建裝備
1787.HK	山東黃金
1788.HK	國泰君安國際
1789.HK	愛康醫療
1790.HK	達力環保
1792.HK	CMON
1793.HK	偉工控股
1796.HK	耀高控股
1797.HK	新東方在綫
1798.HK	大唐新能源
1799.HK	新特能源
1800.HK	中國交通建設
1801.HK	信達生物－Ｂ
1802.HK	文業集團
1803.HK	北京體育文化
1806.HK	匯付天下
1808.HK	企展控股
1809.HK	浦林成山
1810.HK	小米集團－Ｗ
1811.HK	中廣核新能源
1812.HK	晨鳴紙業
1813.HK	合景泰富集團
1815.HK	金貓銀貓
1816.HK	中廣核電力
1817.HK	慕尚集團控股
1818.HK	招金礦業
1820.HK	濟豐包裝
1821.HK	ESR
1822.HK	弘達金融控股
1823.HK	華昱高速
1825.HK	STERLING GP
1826.HK	旭通控股
1827.HK	卓珈控股
1829.HK	中國機械工程
1830.HK	必瘦站
1831.HK	十方控股
1832.HK	海天地悅旅
1833.HK	平安好醫生
1835.HK	瑞威資管
1836.HK	九興控股
1837.HK	五谷磨房
1838.HK	CHINAPROPERTIES
1839.HK	中集車輛
1841.HK	優越集團控股
1842.HK	植華集團
1843.HK	快餐帝國
1845.HK	維港環保科技
1846.HK	德視佳
1847.HK	雲南建投混凝土
1848.HK	中國飛機租賃
1849.HK	創世紀集團控股
1850.HK	海鑫集團
1851.HK	銀杏教育
1853.HK	春城熱力
1854.HK	展程控股
1856.HK	依波路
1857.HK	中國光大水務
1858.HK	春立醫療
1859.HK	煜盛文化
1860.HK	匯量科技
1861.HK	保寶龍科技
1862.HK	景瑞控股
1863.HK	中國龍天集團
1865.HK	管道工程
1866.HK	中國心連心化肥
1867.HK	樂嘉思控股
1868.HK	同方友友
1869.HK	利寶閣集團
1870.HK	益美國際控股
1871.HK	向中國際
1872.HK	冠轈控股
1873.HK	維亞生物
1875.HK	東曜藥業－Ｂ
1876.HK	百威亞太
1877.HK	君實生物－Ｂ
1878.HK	南戈壁－Ｓ
1882.HK	海天國際
1883.HK	中信國際電訊
1884.HK	ＥＰＲＩＮＴ集團
1885.HK	中國優材
1886.HK	匯源果汁
1888.HK	建滔積層板
1889.HK	三愛健康集團
1890.HK	中國科培
1891.HK	興合控股
1894.HK	恒益控股
1895.HK	鑫苑服務
1896.HK	貓眼娛樂
1897.HK	美亨實業
1898.HK	中煤能源
1899.HK	興達國際
1900.HK	中國智能交通
1901.HK	飛揚集團
1902.HK	銀城國際控股
1903.HK	JBB BUILDERS
1905.HK	海通恆信
1906.HK	博尼控股
1907.HK	中國旭陽集團
1908.HK	建發國際集團
1909.HK	火岩控股
1910.HK	新秀麗
1911.HK	華興資本控股
1912.HK	康特隆
1913.HK	普拉達
1915.HK	泰和小貸
1916.HK	江西銀行
1917.HK	豆盟科技
1918.HK	融創中國
1919.HK	中遠海控
1920.HK	恆新豐控股
1921.HK	達力普控股
1922.HK	銀城生活服務
1925.HK	曠世控股
1928.HK	金沙中國有限公司
1929.HK	周大福
1930.HK	勛龍
1931.HK	華檢醫療
1932.HK	中漆集團
1933.HK	元力控股
1935.HK	嘉宏教育
1936.HK	RITAMIX
1937.HK	佳辰控股
1938.HK	珠江鋼管
1939.HK	東京中央拍賣
1941.HK	燁星集團
1942.HK	MOG HOLDINGS
1943.HK	銀濤控股
1949.HK	PLATT NERA
1950.HK	深藍科技控股
1951.HK	錦欣生殖
1953.HK	RIMBACO
1955.HK	莊臣控股
1958.HK	北京汽車
1959.HK	世紀聯合控股
1960.HK	TBKS HLDGS
1961.HK	九尊數字互娛
1962.HK	訓修實業
1963.HK	重慶銀行
1966.HK	中駿集團控股
1967.HK	信懇智能
1968.HK	興紡控股
1969.HK	中國春來
1970.HK	IMAX CHINA
1972.HK	太古地產
1975.HK	新興印刷
1977.HK	安樂工程
1978.HK	敘福樓集團
1979.HK	天寶集團
1980.HK	天鴿互動
1982.HK	南旋控股
1983.HK	瀘州銀行
1985.HK	美高域
1986.HK	彩客化學
1987.HK	BENG SOON MACH
1988.HK	民生銀行
1989.HK	松齡護老集團
1990.HK	興華港口
1991.HK	大洋集團
1992.HK	復星旅遊文化
1993.HK	雅仕維
1995.HK	永升生活服務
1996.HK	弘陽地產
1997.HK	九龍倉置業
1998.HK	飛克國際
1999.HK	敏華控股
2000.HK	晨訊科技
2001.HK	新高教集團
2002.HK	陽光紙業
2003.HK	維信金科
2005.HK	石四藥集團
2006.HK	錦江資本
2007.HK	碧桂園
2008.HK	鳳凰衛視
2009.HK	金隅集團
2010.HK	瑞年國際
2011.HK	中國恒泰集團
2012.HK	陽光油砂
2013.HK	微盟集團
2014.HK	浩澤淨水
2016.HK	浙商銀行
2017.HK	滄海控股
2018.HK	瑞聲科技
2019.HK	德信中國
2020.HK	安踏體育
2022.HK	遊萊互動
2023.HK	中國綠島科技
2025.HK	瑞豐動力
2028.HK	映美控股
2030.HK	卡賓
2031.HK	澳至尊
2033.HK	時計寶
2038.HK	富智康集團
2039.HK	中集集團
2048.HK	易居企業控股
2051.HK	５１信用卡
2060.HK	浦江國際
2066.HK	盛京銀行
2068.HK	中鋁國際
2078.HK	榮陽實業
2080.HK	奧克斯國際
2083.HK	大自然家居
2086.HK	海航科技投資
2088.HK	西王置業
2098.HK	卓爾智聯
2099.HK	中國黃金國際
2100.HK	百奧家庭互動
2103.HK	新力控股集團
2108.HK	K2 F&B
2111.HK	超盈國際控股
2112.HK	優庫資源
2113.HK	世紀集團國際
2116.HK	江蘇創新
2118.HK	天山發展控股
2119.HK	捷榮國際控股
2120.HK	康寧醫院
2122.HK	凱知樂國際
2123.HK	金盾控股
2128.HK	中國聯塑
2133.HK	信盛礦業
2136.HK	利福中國
2138.HK	香港醫思醫療集團
2139.HK	甘肅銀行
2163.HK	遠大住工
2166.HK	芯智控股
2168.HK	佳兆業美好
2178.HK	百勤油服
2180.HK	萬寶盛華
2181.HK	邁博藥業－Ｂ
2182.HK	天長集團
2183.HK	三盛控股
2186.HK	綠葉製藥
2188.HK	泰坦能源技術
2189.HK	嘉濤（香港）控股
2193.HK	萬景控股
2196.HK	復星醫藥
2198.HK	中國三江化工
2199.HK	維珍妮
2202.HK	萬科企業
2203.HK	腦洞科技
2208.HK	金風科技
2211.HK	大健康國際
2212.HK	高鵬礦業
2213.HK	益華控股
2218.HK	安德利果汁
2221.HK	創業集團控股
2222.HK	雷士國際
2223.HK	卡撒天嬌
2225.HK	今海國際
2226.HK	老恒和釀造
2227.HK	守益控股
2228.HK	中國節能海東青
2230.HK	羚邦集團
2231.HK	景業名邦集團
2232.HK	晶苑國際
2233.HK	西部水泥
2236.HK	惠生工程
2238.HK	廣汽集團
2239.HK	國微控股
2255.HK	海昌海洋公園
2258.HK	華滋國際海洋
2262.HK	梁志天設計集團
2263.HK	富石金融
2266.HK	黎氏企業
2268.HK	優源控股
2269.HK	藥明生物
2277.HK	華融投資股份
2278.HK	海藍控股
2280.HK	慧聰集團
2281.HK	興瀘水務
2282.HK	美高梅中國
2283.HK	東江集團控股
2286.HK	辰興發展
2288.HK	宏基資本
2289.HK	創美藥業
2292.HK	晉安實業
2293.HK	百本醫護
2296.HK	華記環球集團
2298.HK	都市麗人
2299.HK	百宏實業
2300.HK	澳科控股
2302.HK	中核國際
2303.HK	恒興黃金
2307.HK	錦興國際控股
2308.HK	研祥智能
2309.HK	伯明翰體育
2310.HK	申基國際
2313.HK	申洲國際
2314.HK	理文造紙
2317.HK	味丹國際
2318.HK	中國平安
2319.HK	蒙牛乳業
2320.HK	合豐集團
2322.HK	香港潮商集團
2323.HK	港橋金融
2326.HK	新源萬恒控股
2327.HK	美瑞健康國際
2328.HK	中國財險
2329.HK	國瑞置業
2330.HK	中國上城
2331.HK	李寧
2333.HK	長城汽車
2336.HK	海亮國際
2337.HK	眾誠能源
2338.HK	濰柴動力
2339.HK	京西國際
2340.HK	昇捷控股
2341.HK	中怡國際
2342.HK	京信通信
2343.HK	太平洋航運
2345.HK	上海集優
2346.HK	星宇控股
2348.HK	東瑞製葯
2349.HK	中國城市基礎設施
2355.HK	寶業集團
2356.HK	大新銀行集團
2357.HK	中航科工
2358.HK	久融控股
2359.HK	藥明康德
2360.HK	優品３６０
2362.HK	金川國際
2363.HK	通達宏泰
2366.HK	星美文化旅遊
2368.HK	鷹美
2369.HK	酷派集團
2371.HK	創聯教育金融
2377.HK	博奇環保
2378.HK	保誠
2379.HK	中天國際
2380.HK	中國電力
2381.HK	蜆壳電業
2382.HK	舜宇光學科技
2383.HK	ＴＯＭ集團
2386.HK	中石化煉化工程
2388.HK	中銀香港
2389.HK	北控醫療健康
2393.HK	巨星醫療控股
2398.HK	友佳國際
2399.HK	虎都
2400.HK	心動公司
2448.HK	恆宇集團
2488.HK	元征科技
2500.HK	啓明醫療－Ｂ
2528.HK	尚晉國際控股
2552.HK	華領醫藥－Ｂ
2558.HK	晉商銀行
2588.HK	中銀航空租賃
2600.HK	中國鋁業
2601.HK	中國太保
2606.HK	藍光嘉寶服務
2607.HK	上海醫藥
2608.HK	陽光１００中國
2611.HK	國泰君安
2616.HK	基石藥業－Ｂ
2623.HK	愛德新能源
2628.HK	中國人壽
2633.HK	雅各臣科研製藥
2638.HK	港燈－ＳＳ
2660.HK	禪遊科技
2662.HK	承興國際控股
2663.HK	應力控股
2666.HK	環球醫療
2668.HK	百德國際
2669.HK	中海物業
2678.HK	天虹紡織
2680.HK	創陞控股
2682.HK	潤利海事
2683.HK	華新手袋國際控股
2686.HK	亞美能源
2688.HK	新奧能源
2689.HK	玖龍紙業
2696.HK	復宏漢霖－Ｂ
2698.HK	魏橋紡織
2699.HK	新明中國
2700.HK	格林國際控股
2708.HK	艾伯科技
2718.HK	東正金融
2722.HK	重慶機電
2727.HK	上海電氣
2728.HK	金泰能源控股
2738.HK	華津國際控股
2768.HK	佳源國際控股
2772.HK	中梁控股
2777.HK	富力地產
2779.HK	中國新華教育
2788.HK	精熙國際
2789.HK	遠大中國
2798.HK	久泰邦達能源
2799.HK	中國華融
2822.HK	南方Ａ５０
2823.HK	安碩Ａ５０
2858.HK	易鑫集團
2863.HK	高豐集團控股
2866.HK	中遠海發
2868.HK	首創置業
2869.HK	綠城服務
2877.HK	神威藥業
2878.HK	SOLOMON SYSTECH
2880.HK	大連港
2882.HK	香港資源控股
2883.HK	中海油田服務
2885.HK	彼岸控股
2886.HK	濱海投資
2888.HK	渣打集團
2892.HK	萬城控股
2898.HK	龍潤茶
2899.HK	紫金礦業
3188.HK	華夏滬深三百
3300.HK	中國玻璃
3301.HK	融信中國
3302.HK	光控精技
3303.HK	巨濤海洋石油服務
3306.HK	江南布衣
3308.HK	金鷹商貿集團
3309.HK	希瑪眼科
3311.HK	中國建築國際
3313.HK	雅高控股
3315.HK	金邦達寶嘉
3316.HK	濱江服務
3318.HK	中國波頓
3319.HK	雅生活服務
3320.HK	華潤醫藥
3321.HK	偉鴻集團控股
3322.HK	永嘉集團
3323.HK	中國建材
3326.HK	保發集團
3328.HK	交通銀行
3329.HK	交銀國際
3330.HK	靈寶黃金
3331.HK	維達國際
3332.HK	中生聯合
3333.HK	中國恒大
3335.HK	ＤＢＡ電訊
3336.HK	巨騰國際
3337.HK	安東油田服務
3339.HK	中國龍工
3344.HK	共享集團
3348.HK	中國鵬飛集團
3358.HK	榮威國際
3360.HK	遠東宏信
3363.HK	正業國際
3366.HK	華僑城（亞洲）
3368.HK	百盛集團
3369.HK	秦港股份
3377.HK	遠洋集團
3378.HK	廈門港務
3380.HK	龍光集團
3382.HK	天津港發展
3383.HK	雅居樂集團
3389.HK	亨得利
3390.HK	滿貫集團
3393.HK	威勝控股
3395.HK	PERSTA
3396.HK	聯想控股
3398.HK	華鼎控股
3399.HK	粵運交通
3600.HK	現代牙科
3601.HK	魯大師
3603.HK	信基沙溪
3606.HK	福耀玻璃
3608.HK	永盛新材料
3613.HK	同仁堂國藥
3616.HK	恒達集團控股
3618.HK	重慶農村商業銀行
3623.HK	中國金融發展
3626.HK	HSSP INTL
3628.HK	仁恒實業控股
3633.HK	中裕燃氣
3636.HK	保利文化
3638.HK	華邦金融
3639.HK	億達中國
3662.HK	奧園健康
3663.HK	協眾國際控股
3666.HK	國際天食
3668.HK	兗煤澳大利亞
3669.HK	永達汽車
3678.HK	弘業期貨
3680.HK	索信達控股
3681.HK	中國抗體－Ｂ
3683.HK	榮豐聯合控股
3686.HK	祈福生活服務
3688.HK	萊蒙國際
3689.HK	康華醫療
3690.HK	美團點評－Ｗ
3692.HK	翰森製藥
3698.HK	徽商銀行
3699.HK	光大永年
3700.HK	映客
3708.HK	日成控股
3709.HK	贏家時尚
3718.HK	北控城市資源
3728.HK	正利控股
3737.HK	中智藥業
3738.HK	阜博集團
3759.HK	康龍化成
3768.HK	滇池水務
3773.HK	年年卡
3778.HK	中國織材控股
3788.HK	中國罕王
3789.HK	御佳控股
3798.HK	家鄉互動
3799.HK	達利食品
3800.HK	保利協鑫能源
3808.HK	中國重汽
3813.HK	寶勝國際
3816.HK	ＫＦＭ金德
3818.HK	中國動向
3822.HK	三和建築集團
3828.HK	明輝國際
3830.HK	童園國際
3833.HK	新疆新鑫礦業
3836.HK	和諧汽車
3838.HK	中國澱粉
3839.HK	正大企業國際
3848.HK	富道集團
3860.HK	尚捷集團控股
3866.HK	青島銀行
3868.HK	信義能源
3869.HK	弘和仁愛醫療
3877.HK	中國船舶租賃
3878.HK	VICON HOLDINGS
3882.HK	天彩控股
3883.HK	中國奧園
3886.HK	康健國際醫療
3888.HK	金山軟件
3889.HK	大成糖業
3893.HK	易緯集團
3898.HK	中車時代電氣
3899.HK	中集安瑞科
3900.HK	綠城中國
3903.HK	瀚華金控
3908.HK	中金公司
3918.HK	金界控股
3919.HK	金力集團
3928.HK	S&T HLDGS
3933.HK	聯邦制藥
3938.HK	ＬＦＧ投資控股
3939.HK	萬國國際礦業
3948.HK	伊泰煤炭
3958.HK	東方證券
3963.HK	融眾金融
3966.HK	中國寶豐國際
3968.HK	招商銀行
3969.HK	中國通號
3978.HK	卓越教育集團
3983.HK	中海石油化學
3988.HK	中國銀行
3989.HK	首創環境
3990.HK	美的置業
3991.HK	長虹佳華
3992.HK	創毅控股
3993.HK	洛陽鉬業
3996.HK	中國能源建設
3997.HK	電訊首科
3998.HK	波司登
3999.HK	大成食品
6030.HK	中信証券
6033.HK	電訊數碼控股
6036.HK	光麗科技
6038.HK	信越控股
6049.HK	保利物業
6055.HK	中煙香港
6058.HK	興證國際
6060.HK	眾安在綫
6063.HK	智中國際
6066.HK	中信建投証券
6068.HK	睿見教育
6069.HK	盛業資本
6080.HK	榮智控股
6083.HK	環宇物流（亞洲）
6088.HK	FIT HON TENG
6090.HK	勝捷企業
6093.HK	和泓服務
6098.HK	碧桂園服務
6099.HK	招商證券
6100.HK	有才天下獵聘
6108.HK	新銳醫藥
6110.HK	滔搏
6111.HK	大發地產
6113.HK	UTS MARKETING
6116.HK	拉夏貝爾
6117.HK	日照港裕廊
6118.HK	奧星生命科技
6119.HK	天源集團
6122.HK	九台農商銀行
6123.HK	圓通速遞國際
6128.HK	泛亞國際
6133.HK	維太創科
6136.HK	康達環保
6138.HK	哈爾濱銀行
6139.HK	金茂酒店－ＳＳ
6158.HK	正榮地產
6160.HK	百濟神州
6161.HK	泰加保險
6162.HK	天瑞汽車內飾
6163.HK	彭順國際
6166.HK	中國宏泰發展
6168.HK	中國優通
6169.HK	宇華教育
6178.HK	光大證券
6182.HK	乙德投資控股
6183.HK	中國綠寶
6185.HK	康希諾生物－Ｂ
6186.HK	中國飛鶴
6188.HK	迪信通
6189.HK	愛得威建設集團
6190.HK	九江銀行
6193.HK	泰林科建
6196.HK	鄭州銀行
6198.HK	青島港
6199.HK	貴州銀行
6805.HK	金茂源環保
6806.HK	申萬宏源
6808.HK	高鑫零售
6811.HK	太興集團
6812.HK	永順控股香港
6816.HK	瑞港建設
6818.HK	中國光大銀行
6819.HK	中智全球
6820.HK	友誼時光
6822.HK	科勁國際
6823.HK	香港電訊－ＳＳ
6826.HK	昊海生物科技
6828.HK	北京燃氣藍天
6829.HK	龍昇集團控股
6830.HK	華眾車載
6833.HK	興科蓉醫藥
6836.HK	天韻國際控股
6837.HK	海通證券
6838.HK	盈利時
6839.HK	雲南水務
6855.HK	亞盛醫藥－Ｂ
6858.HK	本間高爾夫
6860.HK	指尖悅動
6862.HK	海底撈
6865.HK	福萊特玻璃
6866.HK	佐力小貸
6868.HK	天福
6869.HK	長飛光纖光纜
6877.HK	CLSA PREMIUM
6878.HK	鼎豐集團控股
6880.HK	騰邦控股
6881.HK	中國銀河
6882.HK	東瀛遊
6885.HK	金馬能源
6886.HK	HTSC
6888.HK	英達公路再生科技
6889.HK	DYNAM JAPAN
6890.HK	康利國際控股
6893.HK	衍生集團
6896.HK	金嗓子
6898.HK	中國鋁罐
6899.HK	聯眾
6908.HK	宏光照明
6918.HK	奇士達
6919.HK	人瑞人才
6928.HK	TOMO HOLDINGS
6966.HK	中國萬桐園
8001.HK	東方匯財證券
8003.HK	世大控股
8005.HK	裕興科技
8006.HK	華泰瑞銀
8007.HK	環球戰略集團
8009.HK	華夏能源控股
8011.HK	百田石油
8013.HK	ECI TECH
8017.HK	捷利交易寶
8018.HK	匯財金融投資
8019.HK	皓文控股
8020.HK	宏海控股集團
8021.HK	匯隆控股
8022.HK	永耀集團控股
8023.HK	鄺文記
8025.HK	亞洲資產
8026.HK	朗華國際集團
8027.HK	吉輝控股
8028.HK	天時軟件
8029.HK	太陽國際
8030.HK	匯聯金融服務
8031.HK	易通訊集團
8032.HK	非凡中國
8033.HK	愛達利網絡
8035.HK	駿高控股
8036.HK	電子交易集團
8037.HK	中國生物科技服務
8039.HK	中國卓銀
8040.HK	ＤＣＢ控股
8041.HK	薈萃國際（控股）
8042.HK	高奧士國際
8043.HK	ATLINKS
8045.HK	南大蘇富特
8047.HK	中國海洋發展
8048.HK	御德國際控股
8049.HK	吉林長龍藥業
8050.HK	量子思維
8051.HK	訊智海
8052.HK	陸慶娛樂
8053.HK	比優集團
8055.HK	中國網絡信息科技
8056.HK	生活概念
8057.HK	麥迪森控股
8059.HK	朝威控股
8060.HK	國聯通信
8062.HK	俊盟國際
8063.HK	環球大通集團
8065.HK	高萌科技
8066.HK	品創控股
8067.HK	東方大學城控股
8069.HK	縱橫遊控股
8070.HK	僑洋國際控股
8071.HK	中彩網通控股
8072.HK	羅馬集團
8073.HK	興業新材料
80737.HK	灣區發展－Ｒ
8075.HK	寰亞傳媒
8076.HK	新利軟件
8078.HK	中國創意數碼
8079.HK	易還財務投資
8080.HK	北亞策略
8081.HK	恆泰裕集團
8082.HK	太陽娛樂集團
8083.HK	中國有贊
8085.HK	香港生命科學
8086.HK	新維國際控股
8087.HK	中國三三傳媒
8088.HK	滙友生命科學
8089.HK	華人策略控股
8090.HK	中國融保金融集團
8091.HK	奧傳思維控股
8092.HK	ITE HOLDINGS
8093.HK	萬星控股
8095.HK	北大青鳥環宇
8096.HK	賞之味
8098.HK	昌利控股
8100.HK	智易控股
8101.HK	壹家壹品
8103.HK	ＨＭＶＯＤ視頻
8105.HK	皇岦
8106.HK	升華蘭德
8107.HK	威誠國際控股
8108.HK	福澤集團
8109.HK	麒麟集團控股
8111.HK	中國科技產業集團
8112.HK	基石金融
